0,9.82,4.00,29.00
0.3333333333,9.82,4.00,29.00
0.6666666667,9.82,4.00,29.00
1.166666667,9.82,4.00,29.00
1.666666667,9.82,4.00,29.00
2.166666667,9.82,4.00,29.00
2.666666667,9.82,4.00,29.00
3.166666667,9.82,4.00,29.00
3.666666667,9.82,4.00,29.00
4.166666667,9.82,4.00,29.00
4.666666667,9.82,4.00,29.00
5.166666667,9.83,4.00,29.00
5.666666667,9.83,4.00,29.00
6.166666667,9.83,4.00,29.00
6.666666667,9.83,4.00,29.00
7.166666667,9.83,4.00,29.00
7.666666667,9.83,4.00,29.00
8.166666667,9.83,4.00,29.00
8.666666667,9.83,4.00,29.00
9,9.83,4.00,29.00
9.333333333,9.84,4.00,29.00
9.666666667,9.84,4.00,29.00
10.66666667,9.84,4.00,29.00
11.16666667,9.84,4.00,29.00
11.66666667,9.84,4.00,29.00
12.16666667,9.84,4.00,29.00
12.66666667,9.84,4.00,29.00
13,9.84,4.00,29.00
13.33333333,9.84,4.00,29.00
13.66666667,9.84,4.00,29.00
14.16666667,9.84,4.00,29.00
14.66666667,9.84,4.00,29.00
15.16666667,9.84,4.00,29.00
15.66666667,9.84,4.00,29.00
16.16666667,9.84,4.00,29.00
16.66666667,9.84,4.00,29.00
17.16666667,9.85,4.00,29.00
17.66666667,9.85,4.00,29.00
18,9.85,4.00,29.00
18.33333333,9.85,4.00,29.00
18.66666667,9.85,4.00,29.00
19.66666667,9.85,4.00,29.00
20.16666667,9.85,4.00,29.00
20.66666667,9.85,4.00,29.00
21,9.85,4.00,29.00
21.33333333,9.85,4.00,29.00
21.66666667,9.85,4.00,29.00
22.16666667,9.85,4.00,29.00
22.66666667,9.85,4.00,29.00
23.16666667,9.86,4.00,29.00
23.66666667,9.86,4.00,29.00
24.16666667,9.86,4.00,29.00
24.66666667,9.86,4.00,29.00
25.16666667,9.86,4.00,29.00
25.66666667,9.86,4.00,29.00
26,9.86,4.00,29.00
26.33333333,9.86,4.00,29.00
26.66666667,9.86,4.00,29.00
27.16666667,9.86,4.00,29.00
27.66666667,9.86,4.00,29.00
28.16666667,9.86,4.00,29.00
28.66666667,9.86,4.00,29.00
29,9.86,4.00,29.00
29.33333333,9.86,4.00,29.00
29.66666667,9.86,4.00,29.00
30.16666667,9.86,4.00,29.00
30.66666667,9.86,4.00,29.00
31.16666667,9.87,4.00,29.00
31.66666667,9.87,4.00,29.00
32.66666667,9.87,4.00,29.00
33,9.87,4.00,29.00
33.33333333,9.87,4.00,29.00
33.66666667,9.87,4.00,29.00
34.16666667,9.87,4.00,29.00
34.66666667,9.87,4.00,29.00
35.66666667,9.87,4.00,29.00
36,9.87,4.00,29.00
36.33333333,9.87,4.00,29.00
36.66666667,9.87,4.00,29.00
37.16666667,9.87,4.00,29.00
37.66666667,9.87,4.00,29.00
38,9.87,4.00,29.00
38.33333333,9.87,4.00,29.00
38.66666667,9.87,4.00,29.00
39.16666667,9.87,4.00,29.00
39.66666667,9.87,4.00,29.00
40.16666667,9.87,4.00,29.00
40.66666667,9.87,4.00,29.00
41.16666667,9.87,4.00,29.00
41.66666667,9.87,4.00,29.00
42.16666667,9.87,4.00,29.00
42.66666667,9.87,4.00,29.00
43,9.87,4.00,29.00
43.33333333,9.87,4.00,29.00
43.66666667,9.87,4.00,29.00
44.16666667,9.88,4.00,29.00
44.66666667,9.88,4.00,29.00
45.16666667,9.88,4.00,29.00
45.66666667,9.88,4.00,29.00
46.16666667,9.88,4.00,29.00
46.66666667,9.88,4.00,29.00
47.16666667,9.88,4.00,29.00
47.66666667,9.88,4.00,29.00
48,9.88,4.00,29.00
48.33333333,9.88,4.00,29.00
48.66666667,9.88,4.00,29.00
49.16666667,9.88,4.00,29.00
49.66666667,9.88,4.00,29.00
50.16666667,9.88,4.00,29.00
50.66666667,9.88,4.00,29.00
51.16666667,9.88,4.00,29.00
51.66666667,9.88,4.00,29.00
52.16666667,9.88,4.00,29.00
52.66666667,9.88,4.00,29.00
53,9.88,4.00,29.00
53.33333333,9.88,4.00,29.00
53.66666667,9.88,4.00,29.00
54.16666667,9.88,4.00,29.00
54.66666667,9.88,4.00,29.00
55.16666667,9.88,4.00,29.00
55.66666667,9.88,4.00,29.00
56,9.88,4.00,29.00
56.33333333,9.88,4.00,29.00
56.66666667,9.88,4.00,29.00
57.16666667,9.88,4.00,29.00
57.66666667,9.88,4.00,29.00
58.16666667,9.88,4.00,29.00
58.66666667,9.88,4.00,29.00
59.16666667,9.88,4.00,29.00
59.66666667,9.88,4.00,29.00
60.16666667,9.88,4.00,29.00
60.66666667,9.88,4.00,29.00
61.16666667,9.88,4.00,29.00
61.66666667,9.88,4.00,29.00
62,9.88,4.00,29.00
62.33333333,9.88,4.00,29.00
62.66666667,9.88,4.00,29.00
63.16666667,9.88,4.00,29.00
63.66666667,9.88,4.00,29.00
64.16666667,9.88,4.00,29.00
64.66666667,9.88,4.00,29.00
65.16666667,9.88,4.00,29.00
65.66666667,9.88,4.00,29.00
66.16666667,9.88,4.00,29.00
66.66666667,9.88,4.00,29.00
67,9.88,4.00,29.00
67.33333333,9.88,4.00,29.00
67.66666667,9.88,4.00,29.00
68.16666667,9.88,4.00,29.00
68.66666667,9.88,4.00,29.00
69.16666667,9.88,4.00,29.00
69.66666667,9.88,4.00,29.00
70.16666667,9.88,4.00,29.00
70.66666667,9.88,4.00,29.00
71,9.88,4.00,29.00
71.33333333,9.88,4.00,29.00
71.66666667,9.88,4.00,29.00
72.16666667,9.88,4.00,29.00
72.66666667,9.88,4.00,29.00
73.16666667,9.88,4.00,29.00
73.66666667,9.88,4.00,29.00
74,9.88,4.00,29.00
74.33333333,9.88,4.00,29.00
74.66666667,9.88,4.00,29.00
75.16666667,9.88,4.00,29.00
75.66666667,9.88,4.00,29.00
76.16666667,9.88,4.00,29.00
76.66666667,9.88,4.00,29.00
77.16666667,9.88,4.00,29.00
77.66666667,9.88,4.00,29.00
